country_std,indicator_name,sex,age_group,age_categories,Year,Unemployment,GDP
Singapore,Unemployment rate by sex and age,Female,Under 15,Children,2022,3.839,509018.0
Singapore,Unemployment rate by sex and age,Male,15-24,Youth,2022,6.586,509018.0
Singapore,Unemployment rate by sex and age,Male,25+,Adults,2022,3.203,509018.0
Singapore,Unemployment rate by sex and age,Male,Under 15,Children,2022,3.406,509018.0
Slovakia,Unemployment rate by sex and age,Female,15-24,Youth,2022,21.542,116020.0
Slovakia,Unemployment rate by sex and age,Female,25+,Adults,2022,5.686,116020.0
Slovakia,Unemployment rate by sex and age,Female,Under 15,Children,2022,6.378,116020.0
Slovakia,Unemployment rate by sex and age,Male,15-24,Youth,2022,18.622,116020.0
Slovakia,Unemployment rate by sex and age,Male,25+,Adults,2022,5.045,116020.0
Slovakia,Unemployment rate by sex and age,Male,Under 15,Children,2022,5.928,116020.0
Slovenia,Unemployment rate by sex and age,Female,15-24,Youth,2022,12.005,59975.0
Slovenia,Unemployment rate by sex and age,Female,25+,Adults,2022,3.773,59975.0
Slovenia,Unemployment rate by sex and age,Female,Under 15,Children,2022,4.318,59975.0
Slovenia,Unemployment rate by sex and age,Male,15-24,Youth,2022,8.638,59975.0
Slovenia,Unemployment rate by sex and age,Male,25+,Adults,2022,3.383,59975.0
Slovenia,Unemployment rate by sex and age,Male,Under 15,Children,2022,3.748,59975.0
Solomon Islands,Unemployment rate by sex and age,Female,15-24,Youth,2022,3.528,1566.0
Solomon Islands,Unemployment rate by sex and age,Female,25+,Adults,2022,0.979,1566.0
Solomon Islands,Unemployment rate by sex and age,Female,Under 15,Children,2022,1.659,1566.0
Solomon Islands,Unemployment rate by sex and age,Male,15-24,Youth,2022,2.642,1566.0
Solomon Islands,Unemployment rate by sex and age,Male,25+,Adults,2022,1.176,1566.0
Solomon Islands,Unemployment rate by sex and age,Male,Under 15,Children,2022,1.562,1566.0
Somalia,Unemployment rate by sex and age,Female,15-24,Youth,2022,37.85,10203.0
Somalia,Unemployment rate by sex and age,Female,25+,Adults,2022,21.623,10203.0
Somalia,Unemployment rate by sex and age,Female,Under 15,Children,2022,25.015,10203.0
Somalia,Unemployment rate by sex and age,Male,15-24,Youth,2022,32.794,10203.0
Somalia,Unemployment rate by sex and age,Male,25+,Adults,2022,13.584,10203.0
Somalia,Unemployment rate by sex and age,Male,Under 15,Children,2022,16.694,10203.0
South Africa,Unemployment rate by sex and age,Female,15-24,Youth,2022,54.332,406755.0
South Africa,Unemployment rate by sex and age,Female,25+,Adults,2022,27.61,406755.0
South Africa,Unemployment rate by sex and age,Female,Under 15,Children,2022,30.515,406755.0
South Africa,Unemployment rate by sex and age,Male,15-24,Youth,2022,46.288,406755.0
South Africa,Unemployment rate by sex and age,Male,25+,Adults,2022,24.776,406755.0
South Africa,Unemployment rate by sex and age,Male,Under 15,Children,2022,27.377,406755.0
South Sudan,Unemployment rate by sex and age,Female,15-24,Youth,2022,17.461,8037.0
South Sudan,Unemployment rate by sex and age,Female,25+,Adults,2022,11.499,8037.0
South Sudan,Unemployment rate by sex and age,Female,Under 15,Children,2022,13.484,8037.0
South Sudan,Unemployment rate by sex and age,Male,15-24,Youth,2022,19.87,8037.0
South Sudan,Unemployment rate by sex and age,Male,25+,Adults,2022,7.412,8037.0
South Sudan,Unemployment rate by sex and age,Male,Under 15,Children,2022,11.353,8037.0
Spain,Unemployment rate by sex and age,Female,15-24,Youth,2022,30.777,1447636.0
Spain,Unemployment rate by sex and age,Female,25+,Adults,2022,13.626,1447636.0
Spain,Unemployment rate by sex and age,Female,Under 15,Children,2022,14.771,1447636.0
Spain,Unemployment rate by sex and age,Male,15-24,Youth,2022,28.975,1447636.0
Spain,Unemployment rate by sex and age,Male,25+,Adults,2022,9.935,1447636.0
Spain,Unemployment rate by sex and age,Male,Under 15,Children,2022,11.278,1447636.0
Sri Lanka,Unemployment rate by sex and age,Female,15-24,Youth,2022,33.121,74584.0
Sri Lanka,Unemployment rate by sex and age,Female,25+,Adults,2022,6.386,74584.0
Sri Lanka,Unemployment rate by sex and age,Female,Under 15,Children,2022,9.691,74584.0
Sri Lanka,Unemployment rate by sex and age,Male,15-24,Youth,2022,20.461,74584.0
Sri Lanka,Unemployment rate by sex and age,Male,25+,Adults,2022,2.299,74584.0
Sri Lanka,Unemployment rate by sex and age,Male,Under 15,Children,2022,4.455,74584.0
Sudan,Unemployment rate by sex and age,Female,15-24,Youth,2022,44.718,33517.0
Sudan,Unemployment rate by sex and age,Female,25+,Adults,2022,26.634,33517.0
Sudan,Unemployment rate by sex and age,Female,Under 15,Children,2022,30.331,33517.0
Sudan,Unemployment rate by sex and age,Male,15-24,Youth,2022,28.523,33517.0
Sudan,Unemployment rate by sex and age,Male,25+,Adults,2022,8.873,33517.0
Sudan,Unemployment rate by sex and age,Male,Under 15,Children,2022,12.168,33517.0
Suriname,Unemployment rate by sex and age,Female,15-24,Youth,2022,39.715,3631.0
Suriname,Unemployment rate by sex and age,Female,25+,Adults,2022,7.064,3631.0
Suriname,Unemployment rate by sex and age,Female,Under 15,Children,2022,11.512,3631.0
Suriname,Unemployment rate by sex and age,Male,15-24,Youth,2022,18.763,3631.0
Suriname,Unemployment rate by sex and age,Male,25+,Adults,2022,3.397,3631.0
Suriname,Unemployment rate by sex and age,Male,Under 15,Children,2022,5.89,3631.0
Sweden,Unemployment rate by sex and age,Female,15-24,Youth,2022,23.501,579896.0
Sweden,Unemployment rate by sex and age,Female,25+,Adults,2022,5.809,579896.0
Sweden,Unemployment rate by sex and age,Female,Under 15,Children,2022,7.909,579896.0
Sweden,Unemployment rate by sex and age,Male,15-24,Youth,2022,20.042,579896.0
Sweden,Unemployment rate by sex and age,Male,25+,Adults,2022,5.176,579896.0
Sweden,Unemployment rate by sex and age,Male,Under 15,Children,2022,6.929,579896.0
Switzerland,Unemployment rate by sex and age,Female,15-24,Youth,2022,7.521,828522.0
Switzerland,Unemployment rate by sex and age,Female,25+,Adults,2022,4.178,828522.0
Switzerland,Unemployment rate by sex and age,Female,Under 15,Children,2022,4.572,828522.0
Switzerland,Unemployment rate by sex and age,Male,15-24,Youth,2022,7.476,828522.0
Switzerland,Unemployment rate by sex and age,Male,25+,Adults,2022,3.617,828522.0
Switzerland,Unemployment rate by sex and age,Male,Under 15,Children,2022,4.062,828522.0
Tajikistan,Unemployment rate by sex and age,Female,15-24,Youth,2022,13.805,10493.0
Tajikistan,Unemployment rate by sex and age,Female,25+,Adults,2022,3.688,10493.0
Tajikistan,Unemployment rate by sex and age,Female,Under 15,Children,2022,5.511,10493.0
Tajikistan,Unemployment rate by sex and age,Male,15-24,Youth,2022,19.066,10493.0
Tajikistan,Unemployment rate by sex and age,Male,25+,Adults,2022,5.78,10493.0
Tajikistan,Unemployment rate by sex and age,Male,Under 15,Children,2022,7.926,10493.0
Thailand,Unemployment rate by sex and age,Female,15-24,Youth,2022,7.565,495645.0
Thailand,Unemployment rate by sex and age,Female,25+,Adults,2022,0.544,495645.0
Thailand,Unemployment rate by sex and age,Female,Under 15,Children,2022,1.059,495645.0
Thailand,Unemployment rate by sex and age,Male,15-24,Youth,2022,3.897,495645.0
Thailand,Unemployment rate by sex and age,Male,25+,Adults,2022,0.533,495645.0
Thailand,Unemployment rate by sex and age,Male,Under 15,Children,2022,0.839,495645.0
Timor-Leste,Unemployment rate by sex and age,Female,15-24,Youth,2022,5.796,3209.0
Timor-Leste,Unemployment rate by sex and age,Female,25+,Adults,2022,1.427,3209.0
Timor-Leste,Unemployment rate by sex and age,Female,Under 15,Children,2022,2.265,3209.0
Timor-Leste,Unemployment rate by sex and age,Male,15-24,Youth,2022,2.481,3209.0
Timor-Leste,Unemployment rate by sex and age,Male,25+,Adults,2022,1.115,3209.0
Timor-Leste,Unemployment rate by sex and age,Male,Under 15,Children,2022,1.392,3209.0
Togo,Unemployment rate by sex and age,Female,15-24,Youth,2022,7.248,8144.0
Togo,Unemployment rate by sex and age,Female,25+,Adults,2022,2.035,8144.0
Togo,Unemployment rate by sex and age,Female,Under 15,Children,2022,2.858,8144.0
Togo,Unemployment rate by sex and age,Male,15-24,Youth,2022,12.356,8144.0
Togo,Unemployment rate by sex and age,Male,25+,Adults,2022,3.767,8144.0
Togo,Unemployment rate by sex and age,Male,Under 15,Children,2022,4.768,8144.0
Tonga,Unemployment rate by sex and age,Female,15-24,Youth,2022,10.958,515.0
Tonga,Unemployment rate by sex and age,Female,25+,Adults,2022,1.782,515.0
Tonga,Unemployment rate by sex and age,Female,Under 15,Children,2022,3.109,515.0
Tonga,Unemployment rate by sex and age,Male,15-24,Youth,2022,4.581,515.0
Tonga,Unemployment rate by sex and age,Male,25+,Adults,2022,1.456,515.0
Tonga,Unemployment rate by sex and age,Male,Under 15,Children,2022,1.959,515.0
Trinidad and Tobago,Unemployment rate by sex and age,Female,15-24,Youth,2022,13.363,28510.0
Trinidad and Tobago,Unemployment rate by sex and age,Female,25+,Adults,2022,3.596,28510.0
Trinidad and Tobago,Unemployment rate by sex and age,Female,Under 15,Children,2022,4.624,28510.0
Trinidad and Tobago,Unemployment rate by sex and age,Male,15-24,Youth,2022,10.673,28510.0
Trinidad and Tobago,Unemployment rate by sex and age,Male,25+,Adults,2022,2.319,28510.0
Trinidad and Tobago,Unemployment rate by sex and age,Male,Under 15,Children,2022,3.205,28510.0
Tunisia,Unemployment rate by sex and age,Female,15-24,Youth,2022,40.643,44596.0
Tunisia,Unemployment rate by sex and age,Female,25+,Adults,2022,24.396,44596.0
Tunisia,Unemployment rate by sex and age,Female,Under 15,Children,2022,26.298,44596.0
Tunisia,Unemployment rate by sex and age,Male,15-24,Youth,2022,40.544,44596.0
Tunisia,Unemployment rate by sex and age,Male,25+,Adults,2022,11.337,44596.0
Tunisia,Unemployment rate by sex and age,Male,Under 15,Children,2022,14.304,44596.0
Turkmenistan,Unemployment rate by sex and age,Female,15-24,Youth,2022,5.939,77963.0
Turkmenistan,Unemployment rate by sex and age,Female,25+,Adults,2022,1.917,77963.0
Turkmenistan,Unemployment rate by sex and age,Female,Under 15,Children,2022,2.546,77963.0
Turkmenistan,Unemployment rate by sex and age,Male,15-24,Youth,2022,13.449,77963.0
Turkmenistan,Unemployment rate by sex and age,Male,25+,Adults,2022,4.857,77963.0
Turkmenistan,Unemployment rate by sex and age,Male,Under 15,Children,2022,5.879,77963.0
Turkey,Unemployment rate by sex and age,Female,15-24,Youth,2022,24.951,905800.0
Turkey,Unemployment rate by sex and age,Female,25+,Adults,2022,11.073,905800.0
Turkey,Unemployment rate by sex and age,Female,Under 15,Children,2022,13.419,905800.0
Turkey,Unemployment rate by sex and age,Male,15-24,Youth,2022,16.265,905800.0
Turkey,Unemployment rate by sex and age,Male,25+,Adults,2022,7.552,905800.0
Turkey,Unemployment rate by sex and age,Male,Under 15,Children,2022,8.946,905800.0
Uganda,Unemployment rate by sex and age,Female,15-24,Youth,2022,5.759,47276.0
Uganda,Unemployment rate by sex and age,Female,25+,Adults,2022,2.535,47276.0
Uganda,Unemployment rate by sex and age,Female,Under 15,Children,2022,3.504,47276.0
Uganda,Unemployment rate by sex and age,Male,15-24,Youth,2022,3.498,47276.0
Uganda,Unemployment rate by sex and age,Male,25+,Adults,2022,1.895,47276.0
Uganda,Unemployment rate by sex and age,Male,Under 15,Children,2022,2.385,47276.0
United Arab Emirates,Unemployment rate by sex and age,Female,15-24,Youth,2022,18.348,502732.0
United Arab Emirates,Unemployment rate by sex and age,Female,25+,Adults,2022,5.204,502732.0
United Arab Emirates,Unemployment rate by sex and age,Female,Under 15,Children,2022,6.159,502732.0
United Arab Emirates,Unemployment rate by sex and age,Male,15-24,Youth,2022,7.484,502732.0
United Arab Emirates,Unemployment rate by sex and age,Male,25+,Adults,2022,1.958,502732.0
United Arab Emirates,Unemployment rate by sex and age,Male,Under 15,Children,2022,2.268,502732.0
United Kingdom,Unemployment rate by sex and age,Female,15-24,Youth,2022,8.084,3125404.0
United Kingdom,Unemployment rate by sex and age,Female,25+,Adults,2022,2.932,3125404.0
United Kingdom,Unemployment rate by sex and age,Female,Under 15,Children,2022,3.576,3125404.0
United Kingdom,Unemployment rate by sex and age,Male,15-24,Youth,2022,12.818,3125404.0
United Kingdom,Unemployment rate by sex and age,Male,25+,Adults,2022,2.655,3125404.0
United Kingdom,Unemployment rate by sex and age,Male,Under 15,Children,2022,3.871,3125404.0
United States,Unemployment rate by sex and age,Female,15-24,Youth,2022,7.437,26006900.0
United States,Unemployment rate by sex and age,Female,25+,Adults,2022,3.007,26006900.0
United States,Unemployment rate by sex and age,Female,Under 15,Children,2022,3.612,26006900.0
United States,Unemployment rate by sex and age,Male,15-24,Youth,2022,8.707,26006900.0
United States,Unemployment rate by sex and age,Male,25+,Adults,2022,2.952,26006900.0
United States,Unemployment rate by sex and age,Male,Under 15,Children,2022,3.682,26006900.0
Uruguay,Unemployment rate by sex and age,Female,15-24,Youth,2022,26.967,70600.0
Uruguay,Unemployment rate by sex and age,Female,25+,Adults,2022,6.557,70600.0
Uruguay,Unemployment rate by sex and age,Female,Under 15,Children,2022,9.041,70600.0
Uruguay,Unemployment rate by sex and age,Male,15-24,Youth,2022,23.94,70600.0
Uruguay,Unemployment rate by sex and age,Male,25+,Adults,2022,4.319,70600.0
Uruguay,Unemployment rate by sex and age,Male,Under 15,Children,2022,6.873,70600.0
Uzbekistan,Unemployment rate by sex and age,Female,15-24,Youth,2022,18.639,90125.0
Uzbekistan,Unemployment rate by sex and age,Female,25+,Adults,2022,4.858,90125.0
Uzbekistan,Unemployment rate by sex and age,Female,Under 15,Children,2022,6.636,90125.0
Uzbekistan,Unemployment rate by sex and age,Male,15-24,Youth,2022,6.91,90125.0
Uzbekistan,Unemployment rate by sex and age,Male,25+,Adults,2022,2.731,90125.0
Uzbekistan,Unemployment rate by sex and age,Male,Under 15,Children,2022,3.306,90125.0
Vanuatu,Unemployment rate by sex and age,Female,15-24,Youth,2022,13.245,1072.0
Vanuatu,Unemployment rate by sex and age,Female,25+,Adults,2022,4.539,1072.0
Vanuatu,Unemployment rate by sex and age,Female,Under 15,Children,2022,6.613,1072.0
Vanuatu,Unemployment rate by sex and age,Male,15-24,Youth,2022,9.17,1072.0
Vanuatu,Unemployment rate by sex and age,Male,25+,Adults,2022,2.593,1072.0
Vanuatu,Unemployment rate by sex and age,Male,Under 15,Children,2022,4.121,1072.0
Vietnam,Unemployment rate by sex and age,Female,15-24,Youth,2022,5.955,411068.0
Vietnam,Unemployment rate by sex and age,Female,25+,Adults,2022,0.921,411068.0
Vietnam,Unemployment rate by sex and age,Female,Under 15,Children,2022,1.442,411068.0
Vietnam,Unemployment rate by sex and age,Male,15-24,Youth,2022,5.884,411068.0
Vietnam,Unemployment rate by sex and age,Male,25+,Adults,2022,1.092,411068.0
Vietnam,Unemployment rate by sex and age,Male,Under 15,Children,2022,1.632,411068.0
Yemen,Unemployment rate by sex and age,Female,15-24,Youth,2022,38.824,23534.0
Yemen,Unemployment rate by sex and age,Female,25+,Adults,2022,26.505,23534.0
Yemen,Unemployment rate by sex and age,Female,Under 15,Children,2022,29.99,23534.0
Yemen,Unemployment rate by sex and age,Male,15-24,Youth,2022,32.447,23534.0
Yemen,Unemployment rate by sex and age,Male,25+,Adults,2022,11.981,23534.0
Yemen,Unemployment rate by sex and age,Male,Under 15,Children,2022,16.586,23534.0
Zambia,Unemployment rate by sex and age,Female,15-24,Youth,2022,9.256,29164.0
Zambia,Unemployment rate by sex and age,Female,25+,Adults,2022,3.998,29164.0
Zambia,Unemployment rate by sex and age,Female,Under 15,Children,2022,5.114,29164.0
Zambia,Unemployment rate by sex and age,Male,15-24,Youth,2022,7.349,29164.0
Zambia,Unemployment rate by sex and age,Male,25+,Adults,2022,2.833,29164.0
Zambia,Unemployment rate by sex and age,Male,Under 15,Children,2022,3.776,29164.0
Zimbabwe,Unemployment rate by sex and age,Female,15-24,Youth,2022,15.761,32613.0
Zimbabwe,Unemployment rate by sex and age,Female,25+,Adults,2022,7.704,32613.0
Zimbabwe,Unemployment rate by sex and age,Female,Under 15,Children,2022,9.67,32613.0
Zimbabwe,Unemployment rate by sex and age,Male,15-24,Youth,2022,13.966,32613.0
Zimbabwe,Unemployment rate by sex and age,Male,25+,Adults,2022,6.858,32613.0
Zimbabwe,Unemployment rate by sex and age,Male,Under 15,Children,2022,8.842,32613.0
Afghanistan,Unemployment rate by sex and age,Female,15-24,Youth,2023,32.2,17248.0
Afghanistan,Unemployment rate by sex and age,Female,25+,Adults,2023,26.192,17248.0
Afghanistan,Unemployment rate by sex and age,Female,Under 15,Children,2023,29.193,17248.0
Afghanistan,Unemployment rate by sex and age,Male,15-24,Youth,2023,18.512,17248.0
Afghanistan,Unemployment rate by sex and age,Male,25+,Adults,2023,12.327,17248.0
Afghanistan,Unemployment rate by sex and age,Male,Under 15,Children,2023,14.411,17248.0
Albania,Unemployment rate by sex and age,Female,15-24,Youth,2023,25.758,23388.0
Albania,Unemployment rate by sex and age,Female,25+,Adults,2023,9.66,23388.0
Albania,Unemployment rate by sex and age,Female,Under 15,Children,2023,10.938,23388.0
Albania,Unemployment rate by sex and age,Male,15-24,Youth,2023,27.731,23388.0
Albania,Unemployment rate by sex and age,Male,25+,Adults,2023,9.476,23388.0
Albania,Unemployment rate by sex and age,Male,Under 15,Children,2023,11.198,23388.0
